id,published,title,authors,paperId
http://arxiv.org/abs/2210.05872v1,2022-10-12T02:21:18Z,"Leveraging Off-the-shelf Diffusion Model for Multi-attribute Fashion
  Image Manipulation","['Chaerin Kong', 'DongHyeon Jeon', 'Ohjoon Kwon', 'Nojun Kwak']",arXiv:2210.05872
http://arxiv.org/abs/2210.05147v1,2022-10-11T04:56:12Z,Markup-to-Image Diffusion Models with Scheduled Sampling,"['Yuntian Deng', 'Noriyuki Kojima', 'Alexander M. Rush']",arXiv:2210.05147
http://arxiv.org/abs/2210.04559v1,2022-10-10T10:55:53Z,CLIP-Diffusion-LM: Apply Diffusion Model on Image Captioning,['Shitong Xu'],arXiv:2210.04559
http://arxiv.org/abs/2210.09292v2,2022-10-07T06:46:13Z,Efficient Diffusion Models for Vision: A Survey,"['Anwaar Ulhaq', 'Naveed Akhtar', 'Ganna Pogrebna']",arXiv:2210.09292
http://arxiv.org/abs/2210.02249v1,2022-10-05T13:26:15Z,"LDEdit: Towards Generalized Text Guided Image Manipulation via Latent
  Diffusion Models","['Paramanand Chandramouli', 'Kanchana Vaishnavi Gandikota']",arXiv:2210.02249
http://arxiv.org/abs/2209.15264v2,2022-09-30T06:44:37Z,"Diffusion-based Image Translation using Disentangled Style and Content
  Representation","['Gihyun Kwon', 'Jong Chul Ye']",arXiv:2209.15264
http://arxiv.org/abs/2209.13371v2,2022-09-27T13:17:45Z,"Recommendations and guidelines from the ISMRM Diffusion Study Group for
  preclinical diffusion MRI: Part 2 -- Ex vivo imaging","['Kurt G Schilling', 'Francesco Grussu', 'Andrada Ianus', 'Brian Hansen', 'Rachel L C Barrett', 'Manisha Aggarwal', 'Stijn Michielse', 'Fatima Nasrallah', 'Warda Syeda', 'Nian Wang', 'Jelle Veraart', 'Alard Roebroeck', 'Andrew F Bagdasarian', 'Cornelius Eichner', 'Farshid Sepehrband', 'Jan Zimmermann', 'Lucas Soustelle', 'Christien Bowman', 'Benjamin C Tendler', 'Andreea Hertanu', 'Ben Jeurissen', 'Lucio Frydman', 'Yohan van de Looij', 'David Hike', 'Jeff F Dunn', 'Karla Miller', 'Bennett A Landman', 'Noam Shemesh', 'Adam Anderson', 'Emilie McKinnon', 'Shawna Farquharson', ""Flavio Dell' Acqua"", 'Carlo Pierpaoli', 'Ivana Drobnjak', 'Alexander Leemans', 'Kevin D Harkins', 'Maxime Descoteaux', 'Duan Xu', 'Hao Huang', 'Mathieu D Santin', 'Samuel C. Grant', 'Andre Obenaus', 'Gene S Kim', 'Dan Wu', 'Denis Le Bihan', 'Stephen J Blackband', 'Luisa Ciobanu', 'Els Fieremans', 'Ruiliang Bai', 'Trygve Leergaard', 'Jiangyang Zhang', 'Tim B Dyrby', 'G Allan Johnson', 'Julien Cohen-Adad', 'Matthew D Budde', 'Ileana O Jelescu']",arXiv:2209.13371
http://arxiv.org/abs/2209.13167v2,2022-09-27T05:58:35Z,"A Morphology Focused Diffusion Probabilistic Model for Synthesis of
  Histopathology Images","['Puria Azadi Moghadam', 'Sanne Van Dalen', 'Karina C. Martin', 'Jochen Lennerz', 'Stephen Yip', 'Hossein Farahani', 'Ali Bashashati']",arXiv:2209.13167
http://arxiv.org/abs/2209.12104v2,2022-09-24T23:50:54Z,"Conversion Between CT and MRI Images Using Diffusion and Score-Matching
  Models","['Qing Lyu', 'Ge Wang']",arXiv:2209.12104
http://arxiv.org/abs/2209.11047v3,2022-09-22T14:43:52Z,"MIDMs: Matching Interleaved Diffusion Models for Exemplar-based Image
  Translation","['Junyoung Seo', 'Gyuseong Lee', 'Seokju Cho', 'Jiyoung Lee', 'Seungryong Kim']",arXiv:2209.11047
http://arxiv.org/abs/2209.10948v1,2022-09-22T12:03:33Z,"Implementing and Experimenting with Diffusion Models for Text-to-Image
  Generation",['Robin Zbinden'],arXiv:2209.10948
http://arxiv.org/abs/2209.07162v1,2022-09-15T09:16:21Z,Brain Imaging Generation with Latent Diffusion Models,"['Walter H. L. Pinaya', 'Petru-Daniel Tudosiu', 'Jessica Dafflon', 'Pedro F da Costa', 'Virginia Fernandez', 'Parashkev Nachev', 'Sebastien Ourselin', 'M. Jorge Cardoso']",arXiv:2209.07162
http://arxiv.org/abs/2209.06950v4,2022-09-14T21:53:27Z,Lossy Image Compression with Conditional Diffusion Models,"['Ruihan Yang', 'Stephan Mandt']",arXiv:2209.06950
http://arxiv.org/abs/2209.06167v2,2022-09-13T17:13:44Z,PET image denoising based on denoising diffusion probabilistic models,"['Kuang Gong', 'Keith A. Johnson', 'Georges El Fakhri', 'Quanzheng Li', 'Tinsu Pan']",arXiv:2209.06167
http://arxiv.org/abs/2209.04747v5,2022-09-10T22:00:30Z,Diffusion Models in Vision: A Survey,"['Florinel-Alin Croitoru', 'Vlad Hondru', 'Radu Tudor Ionescu', 'Mubarak Shah']",arXiv:2209.04747
http://arxiv.org/abs/2208.14125v3,2022-08-30T10:21:40Z,A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images,"['Dominik J. E. Waibel', 'Ernst Röell', 'Bastian Rieck', 'Raja Giryes', 'Carsten Marr']",arXiv:2208.14125
http://arxiv.org/abs/2208.13753v2,2022-08-29T17:37:29Z,Frido: Feature Pyramid Diffusion for Complex Scene Image Synthesis,"['Wan-Cyuan Fan', 'Yen-Chun Chen', 'Dongdong Chen', 'Yu Cheng', 'Lu Yuan', 'Yu-Chiang Frank Wang']",arXiv:2208.13753
http://arxiv.org/abs/2208.13328v1,2022-08-29T01:39:16Z,"Slice estimation in diffusion MRI of neonatal and fetal brains in image
  and spherical harmonics domains using autoencoders","['Hamza Kebiri', 'Gabriel Girard', 'Yasser Aleman-Gomez', 'Thomas Yu', 'Andras Jakab', 'Erick Jorge Canales-Rodriguez', 'Meritxell Bach Cuadra']",arXiv:2208.13328
http://arxiv.org/abs/2208.12675v2,2022-08-26T13:59:26Z,"Adaptively-Realistic Image Generation from Stroke and Sketch with
  Diffusion Model","['Shin-I Cheng', 'Yu-Jie Chen', 'Wei-Chen Chiu', 'Hung-Yu Tseng', 'Hsin-Ying Lee']",arXiv:2208.12675
http://arxiv.org/abs/2208.12242v2,2022-08-25T17:45:49Z,"DreamBooth: Fine Tuning Text-to-Image Diffusion Models for
  Subject-Driven Generation","['Nataniel Ruiz', 'Yuanzhen Li', 'Varun Jampani', 'Yael Pritch', 'Michael Rubinstein', 'Kfir Aberman']",arXiv:2208.12242
http://arxiv.org/abs/2208.10623v1,2022-08-22T22:01:44Z,"Three-dimensional micro-structurally informed in silico myocardium --
  towards virtual imaging trials in cardiac diffusion weighted MRI","['Mojtaba Lashgari', 'Nishant Ravikumar', 'Irvin Teh', 'Jing-Rebecca Li', 'David L. Buckley', 'Jurgen E. Schneider', 'Alejandro F. Frangi']",arXiv:2208.10623
http://arxiv.org/abs/2208.09392v1,2022-08-19T15:18:39Z,Cold Diffusion: Inverting Arbitrary Image Transforms Without Noise,"['Arpit Bansal', 'Eitan Borgnia', 'Hong-Min Chu', 'Jie S. Li', 'Hamid Kazemi', 'Furong Huang', 'Micah Goldblum', 'Jonas Geiping', 'Tom Goldstein']",arXiv:2208.09392
http://arxiv.org/abs/2208.08664v2,2022-08-18T06:51:23Z,"Enhancing Diffusion-Based Image Synthesis with Robust Classifier
  Guidance","['Bahjat Kawar', 'Roy Ganz', 'Michael Elad']",arXiv:2208.08664
http://arxiv.org/abs/2208.07348v1,2022-08-15T17:28:31Z,"Understanding the effects of charge diffusion in next-generation soft
  X-ray imagers","['Eric D. Miller', 'Gregory Y. Prigozhin', 'Beverly J. LaMarr', 'Marshall W. Bautz', 'Richard F. Foster', 'Catherine E. Grant', 'Craig S. Lage', 'Christopher Leitz', 'Andrew Malonis']",arXiv:2208.07348
http://arxiv.org/abs/2208.03968v1,2022-08-08T08:26:08Z,"All-optical image classification through unknown random diffusers using
  a single-pixel diffractive network","['Yi Luo', 'Bijie Bai', 'Yuhang Li', 'Ege Cetintas', 'Aydogan Ozcan']",arXiv:2208.03968
http://arxiv.org/abs/2208.03337v1,2022-08-04T08:56:42Z,Estimating relative diffusion from 3D micro-CT images using CNNs,"['Stephan Gärttner', 'Florian Frank', 'Fabian Woller', 'Andreas Meier', 'Nadja Ray']",arXiv:2208.03337
http://arxiv.org/abs/2207.14626v2,2022-07-29T11:52:41Z,"Restoring Vision in Adverse Weather Conditions with Patch-Based
  Denoising Diffusion Models","['Ozan Özdenizci', 'Robert Legenstein']",arXiv:2207.14626
http://arxiv.org/abs/2207.13038v1,2022-07-26T16:56:51Z,"Text-Guided Synthesis of Artistic Images with Retrieval-Augmented
  Diffusion Models","['Robin Rombach', 'Andreas Blattmann', 'Björn Ommer']",arXiv:2207.13038
http://arxiv.org/abs/2207.08321v2,2022-07-18T00:09:57Z,"Spatial Autoregressive von-Mises Fisher Regression for Diffusion Tensor
  Imaging","['Zhou Lan', 'Arkaprava Roy']",arXiv:2207.08321
http://arxiv.org/abs/2207.08208v3,2022-07-17T15:53:24Z,Unsupervised Medical Image Translation with Adversarial Diffusion Models,"['Muzaffer Özbey', 'Onat Dalmaz', 'Salman UH Dar', 'Hasan A Bedel', 'Şaban Özturk', 'Alper Güngör', 'Tolga Çukur']",arXiv:2207.08208
http://arxiv.org/abs/2207.11192v2,2022-07-16T15:00:21Z,"Progressive Deblurring of Diffusion Models for Coarse-to-Fine Image
  Synthesis","['Sangyun Lee', 'Hyungjin Chung', 'Jaehyeon Kim', 'Jong Chul Ye']",arXiv:2207.11192
http://arxiv.org/abs/2207.07778v2,2022-07-15T23:00:56Z,"High-resolution diffusion-weighted imaging at 7 Tesla: single-shot
  readout trajectories and their impact on signal-to-noise ratio, spatial
  resolution and accuracy","['Sajjad Feizollah', 'Christine L. Tardif']",arXiv:2207.07778
http://arxiv.org/abs/2207.00050v2,2022-06-30T18:31:51Z,Semantic Image Synthesis via Diffusion Models,"['Weilun Wang', 'Jianmin Bao', 'Wengang Zhou', 'Dongdong Chen', 'Dong Chen', 'Lu Yuan', 'Houqiang Li']",arXiv:2207.00050
http://arxiv.org/abs/2206.13295v1,2022-06-27T13:37:57Z,Diffusion Deformable Model for 4D Temporal Medical Image Generation,"['Boah Kim', 'Jong Chul Ye']",arXiv:2206.13295
http://arxiv.org/abs/2206.12712v1,2022-06-25T18:53:36Z,"Persistent hot carrier diffusion in boron arsenide single crystals
  imaged by ultrafast electron microscopy","['Usama Choudhry', 'Fengjiao Pan', 'Taeyong Kim', 'Ryan Gnabasik', 'Geethal Amila Gamage', 'Haoran Sun', 'Alex Ackerman', 'Zhifeng Ren', 'Bolin Liao']",arXiv:2206.12712
http://arxiv.org/abs/2206.10005v1,2022-06-20T21:09:36Z,"Feasibility study of clinical target volume definition for soft-tissue
  sarcoma using muscle fiber orientations derived from diffusion tensor imaging","['Nadya Shusharina', 'Xiaofeng Liu', 'Jaume Coll-Font', 'Anna Foster', 'Georges El Fakhri', 'Jonghye Woo', 'Thomas Bortfeld', 'Christopher Nguyen']",arXiv:2206.10005
http://arxiv.org/abs/2206.07771v2,2022-06-15T19:13:49Z,"Discrete Contrastive Diffusion for Cross-Modal Music and Image
  Generation","['Ye Zhu', 'Yu Wu', 'Kyle Olszewski', 'Jian Ren', 'Sergey Tulyakov', 'Yan Yan']",arXiv:2206.07771
http://arxiv.org/abs/2206.06846v2,2022-06-14T13:40:55Z,"Combining Image Space and q-Space PDEs for Lossless Compression of
  Diffusion MR Images","['Ikram Jumakulyyev', 'Thomas Schultz']",arXiv:2206.06846
http://arxiv.org/abs/2206.05039v1,2022-06-10T12:23:05Z,"Image Generation with Multimodal Priors using Denoising Diffusion
  Probabilistic Models","['Nithin Gopalakrishnan Nair', 'Wele Gedara Chaminda Bandara', 'Vishal M Patel']",arXiv:2206.05039
http://arxiv.org/abs/2206.00386v1,2022-06-01T10:39:12Z,DiVAE: Photorealistic Images Synthesis with Denoising Diffusion Decoder,"['Jie Shi', 'Chenfei Wu', 'Jian Liang', 'Xiang Liu', 'Nan Duan']",arXiv:2206.00386
http://arxiv.org/abs/2206.00305v1,2022-06-01T08:14:35Z,"Supervised Denoising of Diffusion-Weighted Magnetic Resonance Images
  Using a Convolutional Neural Network and Transfer Learning","['Jakub Jurek', 'Andrzej Materka', 'Kamil Ludwisiak', 'Agata Majos', 'Kamil Gorczewski', 'Kamil Cepuch', 'Agata Zawadzka']",arXiv:2206.00305
http://arxiv.org/abs/2205.11487v1,2022-05-23T17:42:53Z,"Photorealistic Text-to-Image Diffusion Models with Deep Language
  Understanding","['Chitwan Saharia', 'William Chan', 'Saurabh Saxena', 'Lala Li', 'Jay Whang', 'Emily Denton', 'Seyed Kamyar Seyed Ghasemipour', 'Burcu Karagol Ayan', 'S. Sara Mahdavi', 'Rapha Gontijo Lopes', 'Tim Salimans', 'Jonathan Ho', 'David J Fleet', 'Mohammad Norouzi']",arXiv:2205.11487
http://arxiv.org/abs/2205.07680v2,2022-05-16T13:47:02Z,BBDM: Image-to-image Translation with Brownian Bridge Diffusion Models,"['Bo Li', 'Kaitao Xue', 'Bin Liu', 'Yu-Kun Lai']",arXiv:2205.07680
http://arxiv.org/abs/2205.03859v1,2022-05-08T13:18:14Z,"On Conditioning the Input Noise for Controlled Image Generation with
  Diffusion Models","['Vedant Singh', 'Surgan Jandial', 'Ayush Chopra', 'Siddharth Ramesh', 'Balaji Krishnamurthy', 'Vineeth N. Balasubramanian']",arXiv:2205.03859
http://arxiv.org/abs/2204.13497v1,2022-04-28T13:42:12Z,"Unsupervised Spatial-spectral Hyperspectral Image Reconstruction and
  Clustering with Diffusion Geometry","['Kangning Cui', 'Ruoning Li', 'Sam L. Polk', 'James M. Murphy', 'Robert J. Plemmons', 'Raymond H. Chan']",arXiv:2204.13497
http://arxiv.org/abs/2204.13475v1,2022-04-28T13:09:03Z,"High-Order Discretization of Backward Anisotropic Diffusion and
  Application to Image Processing","['Lorella Fatone', 'Daniele Funaro']",arXiv:2204.13475
http://arxiv.org/abs/2204.09041v1,2022-04-19T17:58:49Z,"Unsupervised detection of ash dieback disease (Hymenoscyphus fraxineus)
  using diffusion-based hyperspectral image clustering","['Sam L. Polk', 'Aland H. Y. Chan', 'Kangning Cui', 'Robert J. Plemmons', 'David A. Coomes', 'James M. Murphy']",arXiv:2204.09041
http://arxiv.org/abs/2204.07966v1,2022-04-17T09:51:56Z,MRXCAT-CDTI: A Numerical Cardiac Diffusion Tensor Imaging Phantom,"['Robbert J. H. van Gorkum', 'Jonathan L. Weine', 'William P. Segars', 'Christian T. Stoeck', 'Sebastian Kozerke']",arXiv:2204.07966
http://arxiv.org/abs/2204.07582v2,2022-04-15T16:58:51Z,"High resolution TCSPC imaging of diffuse light with a one-dimensional
  SPAD array scanning system","['E. P. McShane', 'H. K. Chandrasekharan', 'A. Kufcsák', 'N. Finlayson', 'A. T. Erdogan', 'R. K. Henderson', 'K. Dhaliwal', 'R. R. Thomson', 'M. G. Tanner']",arXiv:2204.07582
http://arxiv.org/abs/2204.06298v1,2022-04-13T11:00:52Z,"Active Diffusion and VCA-Assisted Image Segmentation of Hyperspectral
  Images","['Sam L. Polk', 'Kangning Cui', 'Robert J. Plemmons', 'James M. Murphy']",arXiv:2204.06298
http://arxiv.org/abs/2204.02641v1,2022-04-06T07:52:06Z,"The Swiss Army Knife for Image-to-Image Translation: Multi-Task
  Diffusion Models","['Julia Wolleb', 'Robin Sandkühler', 'Florentin Bieder', 'Philippe C. Cattin']",arXiv:2204.02641
http://arxiv.org/abs/2203.14559v2,2022-03-28T08:01:15Z,"A Paired Phase and Magnitude Reconstruction for Advanced
  Diffusion-Weighted Imaging","['Chen Qian', 'Zi Wang', 'Xinlin Zhang', 'Boxuan Shi', 'Boyu Jiang', 'Ran Tao', 'Jing Li', 'Yuwei Ge', 'Taishan Kang', 'Jianzhong Lin', 'Di Guo', 'Xiaobo Qu']",arXiv:2203.14559
http://arxiv.org/abs/2203.12621v1,2022-03-23T10:35:06Z,"MR Image Denoising and Super-Resolution Using Regularized Reverse
  Diffusion","['Hyungjin Chung', 'Eun Sun Lee', 'Jong Chul Ye']",arXiv:2203.12621
http://arxiv.org/abs/2203.09992v3,2022-03-18T14:39:42Z,"Unsupervised Diffusion and Volume Maximization-Based Clustering of
  Hyperspectral Images","['Sam L. Polk', 'Kangning Cui', 'Aland H. Y. Chan', 'David A. Coomes', 'Robert J. Plemmons', 'James M. Murphy']",arXiv:2203.09992
http://arxiv.org/abs/2203.08382v4,2022-03-16T04:10:45Z,Dual Diffusion Implicit Bridges for Image-to-Image Translation,"['Xuan Su', 'Jiaming Song', 'Chenlin Meng', 'Stefano Ermon']",arXiv:2203.08382
http://arxiv.org/abs/2203.07327v2,2022-03-14T17:30:43Z,"Improved reproducibility of diffusion kurtosis imaging using regularized
  non-linear optimization informed by artificial neural networks","['Leevi Kerkelä', 'Kiran Seunarine', 'Rafael Neto Henriques', 'Jonathan D. Clayden', 'Chris A. Clark']",arXiv:2203.07327
http://arxiv.org/abs/2203.03623v1,2022-03-05T07:37:45Z,"Measurement-conditioned Denoising Diffusion Probabilistic Model for
  Under-sampled Medical Image Reconstruction","['Yutong Xie', 'Quanzheng Li']",arXiv:2203.03623
http://arxiv.org/abs/2202.09912v1,2022-02-20T21:44:07Z,"Deep learning-guided weighted averaging for signal dropout compensation
  in diffusion-weighted imaging of the liver","['Fasil Gadjimuradov', 'Thomas Benkert', 'Marcel Dominik Nickel', 'Tobit Führes', 'Marc Saake', 'Andreas Maier']",arXiv:2202.09912
http://arxiv.org/abs/2201.09509v1,2022-01-24T08:05:33Z,Diffuse ultrasound computed tomography for medical imaging,"['Ines Elisa Ulrich', 'Christian Boehm', 'Andrea Zunino', 'Cyrill Bösch', 'Andreas Fichtner']",arXiv:2201.09509
http://arxiv.org/abs/2112.10752v2,2021-12-20T18:55:25Z,High-Resolution Image Synthesis with Latent Diffusion Models,"['Robin Rombach', 'Andreas Blattmann', 'Dominik Lorenz', 'Patrick Esser', 'Björn Ommer']",arXiv:2112.10752
http://arxiv.org/abs/2112.10741v3,2021-12-20T18:42:55Z,"GLIDE: Towards Photorealistic Image Generation and Editing with
  Text-Guided Diffusion Models","['Alex Nichol', 'Prafulla Dhariwal', 'Aditya Ramesh', 'Pranav Shyam', 'Pamela Mishkin', 'Bob McGrew', 'Ilya Sutskever', 'Mark Chen']",arXiv:2112.10741
http://arxiv.org/abs/2112.05744v4,2021-12-10T18:55:50Z,More Control for Free! Image Synthesis with Semantic Diffusion Guidance,"['Xihui Liu', 'Dong Huk Park', 'Samaneh Azadi', 'Gong Zhang', 'Arman Chopikyan', 'Yuxiao Hu', 'Humphrey Shi', 'Anna Rohrbach', 'Trevor Darrell']",arXiv:2112.05744
http://arxiv.org/abs/2112.05149v2,2021-12-09T08:41:23Z,"DiffuseMorph: Unsupervised Deformable Image Registration Using Diffusion
  Model","['Boah Kim', 'Inhwa Han', 'Jong Chul Ye']",arXiv:2112.05149
http://arxiv.org/abs/2112.03145v2,2021-12-06T16:28:15Z,Diffusion Models for Implicit Image Segmentation Ensembles,"['Julia Wolleb', 'Robin Sandkühler', 'Florentin Bieder', 'Philippe Valmaggia', 'Philippe C. Cattin']",arXiv:2112.03145
http://arxiv.org/abs/2112.01799v1,2021-12-03T09:09:34Z,"Global Context with Discrete Diffusion in Vector Quantised Modelling for
  Image Generation","['Minghui Hu', 'Yujie Wang', 'Tat-Jen Cham', 'Jianfei Yang', 'P. N. Suganthan']",arXiv:2112.01799
http://arxiv.org/abs/2112.00390v3,2021-12-01T10:17:25Z,SegDiff: Image Segmentation with Diffusion Probabilistic Models,"['Tomer Amit', 'Tal Shaharbany', 'Eliya Nachmani', 'Lior Wolf']",arXiv:2112.00390
http://arxiv.org/abs/2111.14822v3,2021-11-29T18:59:46Z,Vector Quantized Diffusion Model for Text-to-Image Synthesis,"['Shuyang Gu', 'Dong Chen', 'Jianmin Bao', 'Fang Wen', 'Bo Zhang', 'Dongdong Chen', 'Lu Yuan', 'Baining Guo']",arXiv:2111.14822
http://arxiv.org/abs/2111.14818v2,2021-11-29T18:58:49Z,Blended Diffusion for Text-driven Editing of Natural Images,"['Omri Avrahami', 'Dani Lischinski', 'Ohad Fried']",arXiv:2111.14818
http://arxiv.org/abs/2111.13606v1,2021-11-26T17:10:07Z,Conditional Image Generation with Score-Based Diffusion Models,"['Georgios Batzolis', 'Jan Stanczuk', 'Carola-Bibiane Schönlieb', 'Christian Etmann']",arXiv:2111.13606
http://arxiv.org/abs/2111.12701v1,2021-11-24T18:55:14Z,"Unleashing Transformers: Parallel Token Prediction with Discrete
  Absorbing Diffusion for Fast High-Resolution Image Generation from
  Vector-Quantized Codes","['Sam Bond-Taylor', 'Peter Hessey', 'Hiroshi Sasaki', 'Toby P. Breckon', 'Chris G. Willcocks']",arXiv:2111.12701
http://arxiv.org/abs/2111.08227v1,2021-11-16T04:59:25Z,Phase function estimation from a diffuse optical image via deep learning,"['Yuxuan Liang', 'Chuang Niu', 'Chen Wei', 'Shenghan Ren', 'Wenxiang Cong', 'Ge Wang']",arXiv:2111.08227
http://arxiv.org/abs/2111.05826v2,2021-11-10T17:49:29Z,Palette: Image-to-Image Diffusion Models,"['Chitwan Saharia', 'William Chan', 'Huiwen Chang', 'Chris A. Lee', 'Jonathan Ho', 'Tim Salimans', 'David J. Fleet', 'Mohammad Norouzi']",arXiv:2111.05826
http://arxiv.org/abs/2111.15479v1,2021-11-10T13:54:37Z,"Analysis of Multiscale Wavelet-based Fractional Gradient-Anisotropic
  Diffusion Fusion for single hazy and underwater image enhancement",['Uche A. Nnolim'],arXiv:2111.15479
http://arxiv.org/abs/2110.04860v1,2021-10-10T17:26:59Z,Diffusion pore imaging in the presence of extraporal water,"['Dominik Ludwig', 'Frederik Bernd Laun', 'Karel D. Klika', 'Julian Rauch', 'Mark Edward Ladd', 'Peter Bachert', 'Tristan Anselm Kuder']",arXiv:2110.04860
http://arxiv.org/abs/2110.02711v6,2021-10-06T12:59:39Z,"DiffusionCLIP: Text-Guided Diffusion Models for Robust Image
  Manipulation","['Gwanghyun Kim', 'Taesung Kwon', 'Jong Chul Ye']",arXiv:2110.02711
http://arxiv.org/abs/2110.02636v4,2021-10-06T10:20:59Z,Learning Sparse Masks for Diffusion-based Image Inpainting,"['Tobias Alt', 'Pascal Peter', 'Joachim Weickert']",arXiv:2110.02636
http://arxiv.org/abs/2109.13607v1,2021-09-28T10:40:22Z,"An extended Krylov subspace method for decoding edge-based compressed
  images by homogeneous diffusion","['Volker Grimm', 'Kevin Liang']",arXiv:2109.13607
http://arxiv.org/abs/2109.00052v1,2021-08-31T19:33:34Z,"The fillet of a rock on the Moon: Cohesion and size dependent abrasion
  rates from topographic diffusion, LRO/NAC and Apollo images","['O. Ruesch', 'C. Woehler']",arXiv:2109.00052
http://arxiv.org/abs/2108.08827v1,2021-08-19T17:50:07Z,"ImageBART: Bidirectional Context with Multinomial Diffusion for
  Autoregressive Image Synthesis","['Patrick Esser', 'Robin Rombach', 'Andreas Blattmann', 'Björn Ommer']",arXiv:2108.08827
http://arxiv.org/abs/2108.07291v1,2021-08-16T18:00:32Z,"Subarcsecond LOFAR imaging of Arp299 at 150 MHz. Tracing the nuclear and
  diffuse extended emission of a bright LIRG","['Naím Ramírez-Olivencia', 'Eskil Varenius', 'Miguel Pérez-Torres', 'Antonio Alberdi', 'John Conway', 'Almudena Alonso-Herrero', 'Miguel Pereira-Santaella', 'Rubén Herrero-Illana']",arXiv:2108.07291
http://arxiv.org/abs/2108.06121v2,2021-08-13T08:34:03Z,"Neurite Exchange Imaging (NEXI): A minimal model of diffusion in gray
  matter with inter-compartment water exchange","['Ileana O. Jelescu', 'Alexandre de Skowronski', 'Françoise Geffroy', 'Marco Palombo', 'Dmitry S. Novikov']",arXiv:2108.06121
http://arxiv.org/abs/2108.04427v2,2021-08-10T03:21:36Z,"Synthetic Correlated Diffusion Imaging Hyperintensity Delineates
  Clinically Significant Prostate Cancer","['Alexander Wong', 'Hayden Gunraj', 'Vignesh Sivan', 'Masoom A. Haider']",arXiv:2108.04427
http://arxiv.org/abs/2108.04135v2,2021-08-09T16:00:40Z,"Manifold-aware Synthesis of High-resolution Diffusion from Structural
  Imaging","['Benoit Anctil-Robitaille', 'Antoine Théberge', 'Pierre-Marc Jodoin', 'Maxime Descoteaux', 'Christian Desrosiers', 'Hervé Lombaert']",arXiv:2108.04135
http://arxiv.org/abs/2108.02296v1,2021-08-04T21:52:40Z,"Superior Photo-carrier Diffusion Dynamics in Organic-inorganic Hybrid
  Perovskites Revealed by Spatiotemporal Conductivity Imaging","['Xuejian Ma', 'Fei Zhang', 'Zhaodong Chu', 'Ji Hao', 'Xihan Chen', 'Jiamin Quan', 'Zhiyuan Huang', 'Xiaoming Wang', 'Xiaoqin Li', 'Yanfa Yan', 'Kai Zhu', 'Keji Lai']",arXiv:2108.02296
http://arxiv.org/abs/2107.08118v1,2021-07-16T21:03:42Z,"Inverse transport and diffusion problems in photoacoustic imaging with
  nonlinear absorption","['Ru-Yu Lai', 'Kui Ren', 'Ting Zhou']",arXiv:2107.08118
http://arxiv.org/abs/2107.06586v1,2021-07-14T10:11:50Z,"Computational Imaging Without a Computer: Seeing Through Random
  Diffusers at the Speed of Light","['Yi Luo', 'Yifan Zhao', 'Jingxi Li', 'Ege Cetintas', 'Yair Rivenson', 'Mona Jarrahi', 'Aydogan Ozcan']",arXiv:2107.06586
http://arxiv.org/abs/2106.13188v1,2021-06-24T17:09:40Z,"Q-space Conditioned Translation Networks for Directional Synthesis of
  Diffusion Weighted Images from Multi-modal Structural MRI","['Mengwei Ren', 'Heejong Kim', 'Neel Dey', 'Guido Gerig']",arXiv:2106.13188
http://arxiv.org/abs/2106.08917v2,2021-06-16T16:17:34Z,"Differentiable Diffusion for Dense Depth Estimation from Multi-view
  Images","['Numair Khan', 'Min H. Kim', 'James Tompkin']",arXiv:2106.08917
http://arxiv.org/abs/2106.15282v3,2021-05-30T17:14:52Z,Cascaded Diffusion Models for High Fidelity Image Generation,"['Jonathan Ho', 'Chitwan Saharia', 'William Chan', 'David J. Fleet', 'Mohammad Norouzi', 'Tim Salimans']",arXiv:2106.15282
http://arxiv.org/abs/2105.09378v2,2021-05-19T20:00:04Z,"Robust partial Fourier reconstruction for diffusion-weighted imaging
  using a recurrent convolutional neural network","['Fasil Gadjimuradov', 'Thomas Benkert', 'Marcel Dominik Nickel', 'Andreas Maier']",arXiv:2105.09378
http://arxiv.org/abs/2105.06970v1,2021-05-14T17:18:58Z,"VEGAS: A VST Early-type GAlaxy Survey.VI. The diffuse light in HCG 86
  from the ultra-deep VEGAS images","['Rossella Ragusa', 'Marilena Spavone', 'Enrichetta Iodice', 'Sarah Brough', 'Maria Angela Raj', 'Maurizio Paolillo', 'Michele Cantiello', 'Duncan A. Forbes', 'Antonio La Marca', 'Giuseppe D Ago', 'Roberto Rampazzo', 'Pietro Schipani']",arXiv:2105.06970
http://arxiv.org/abs/2105.05233v4,2021-05-11T17:50:24Z,Diffusion Models Beat GANs on Image Synthesis,"['Prafulla Dhariwal', 'Alex Nichol']",arXiv:2105.05233
http://arxiv.org/abs/2105.02627v1,2021-05-06T12:57:58Z,"NMR diffusion pore imaging: Experimental phase detection by double
  diffusion encoding","['Kerstin Demberg', 'Frederik Bernd Laun', 'Johannes Windschuh', 'Reiner Umathum', 'Peter Bachert', 'Tristan Anselm Kuder']",arXiv:2105.02627
http://arxiv.org/abs/2104.14951v2,2021-04-30T12:31:25Z,"SRDiff: Single Image Super-Resolution with Diffusion Probabilistic
  Models","['Haoying Li', 'Yifan Yang', 'Meng Chang', 'Huajun Feng', 'Zhihai Xu', 'Qi Li', 'Yueting Chen']",arXiv:2104.14951
